id,Date,Dew point temperature,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat10,Functioning Day,Holiday,Hour,Humidity,Rainfall,Rented Bike Count,Seasons,Snowfall,Solar Radiation,Temperature,Visibility,Wind speed
294,01/01/2018,-14.4,0.4017634056508541,0.7136501350905746,0.9123264867812395,0.22079869615845382,0.7707349739503115,0.6906992844305933,0.6348627698260622,0.3092874276956283,0.3202786154579371,Yes,Holiday,3,44,0,119,Winter,0,0,-4,2000,1
295,02/12/2017,-3.6,0.41559300385415554,0.6333933433052152,0.31495870603248477,0.8569215524476022,0.09454668336547911,0.7307797949761152,0.5024722569854697,0.6748606587173722,0.2884836995508522,Yes,No Holiday,0,87,0,328,Winter,0,0,-1.8,994,1.1
296,08/03/2018,2.3,0.0016271239146590233,0.9995029927231371,0.4358415643218905,0.9374322958756238,0.7547455939929932,0.6466867483686656,0.30547907946102243,0.3578239606405177,0.5893354443833232,Yes,No Holiday,2,88,0,19,Spring,0,0,4.2,553,0.9
297,15/03/2018,10.7,0.16774573363363743,0.4125047221314162,0.9541050021070987,0.8104900612961501,0.9026954169385135,0.8483188503887504,0.5143190489114559,0.5066409529729954,0.9501528462860733,Yes,No Holiday,3,69,0,51,Spring,0,0,16.5,1659,2.4
298,27/01/2018,-21.2,0.6081456046085805,0.09141766326501966,0.8294591142330319,0.9608139111660421,0.9271810532081872,0.16234606690704823,0.6263998768954874,0.3756092522666553,0.2752302004955709,Yes,No Holiday,14,25,0,193,Winter,0.2,1.2,-4.1,1730,2
299,13/03/2018,-1,0.08663240144960582,0.37301533413119614,0.3940304145216942,0.5381797740701586,0.07008187449537218,0.7325401958078146,0.42292298460162847,0.5073576245542819,0.864880153676495,Yes,No Holiday,7,56,0,668,Spring,0,0,7.2,545,0.5
300,29/09/2018,10.5,0.6577810517046601,0.82337113074027,0.35520900366827846,0.7815017069224268,0.42254963028244674,0.3993838201276958,0.53164697313317,0.3755327952272144,0.22822051704861224,Yes,No Holiday,10,52,0,1071,Autumn,0,1.88,20.8,2000,1.5
301,24/01/2018,-25.4,0.9549211412668228,0.7196000346448272,0.603065722156316,0.9880956981796771,0.4597009199205786,0.6354842116124928,0.5129300335063031,0.4932458605881973,0.3841474396176636,Yes,No Holiday,15,29,0,149,Winter,0.7,1.06,-10.8,2000,3.8
302,18/10/2018,4.3,0.7366817735601217,0.7275264207273722,0.12176777492277324,0.2149841976352036,0.6094694917555898,0.805882137734443,0.44643658473198705,0.4167427155005959,0.17770247301086783,Yes,No Holiday,23,64,0,944,Autumn,0,0,10.9,2000,0.2
303,25/02/2018,-8.2,0.41321394336409867,0.4880829828325659,0.3900444251485169,0.2715632214676589,0.6216027515474707,0.3490034695714712,0.4112842152840243,0.4632499791611004,0.31654987996444106,Yes,No Holiday,20,49,0,232,Winter,0,0,1.3,1683,2.8
304,06/12/2017,-7.2,0.4066665132995695,0.782710739877075,0.44962884369306266,0.23434346937574446,0.797956628492102,0.6876548144500703,0.3678940788928435,0.3411285955493534,0.8876495261210948,Yes,No Holiday,4,75,0,58,Winter,0.4,0,-3.4,1982,0
305,02/05/2018,14.5,0.2816199918743223,0.1053135592956096,0.05991856916807592,0.0647527240216732,0.9403122044168413,0.6907033522147685,0.6154738501225485,0.5083378513156286,0.6813023525755852,Yes,No Holiday,16,95,0.5,400,Spring,0,0.11,15.4,378,4.7
306,28/01/2018,-19.5,0.7722377483732998,0.9394113484304398,0.31592011940665543,0.18698240024968982,0.8001190370414406,0.8053136637900025,0.4738227760134701,0.5391993260761028,0.969022563425824,Yes,No Holiday,7,39,0,42,Winter,0,0,-8,2000,1.9
307,01/09/2018,19.5,0.7512212144210935,0.1007068210747093,0.2435993377584964,0.38052019057795405,0.27650428260676563,0.9070757678709924,0.6316247697119858,0.5888980229376362,0.9498342352453619,Yes,No Holiday,2,86,0,785,Autumn,0,0,22,1703,0.4
308,14/06/2018,16.3,0.2153881504200399,0.8380948575213552,0.3791071348823607,0.19697880977764726,0.26664132671430707,0.8700778658967465,0.4853177605414627,0.45203179314342007,0.4482525654602796,Yes,No Holiday,13,67,0,1056,Summer,0,1.55,22.8,930,1.2
309,17/07/2018,19.6,0.15385227650403976,0.9593153232708573,0.6645376903470606,0.8028422009665519,0.24755329871550202,0.8867864839266986,0.516712695893105,0.44731278637041705,0.8786355028860271,Yes,No Holiday,8,69,0,1955,Summer,0,1.06,25.8,969,0.8
310,22/12/2017,-4,0.5168730474542826,0.06777801993303001,0.47330863447859883,0.2933318249415606,0.6994555527344346,0.3659321025479585,0.293282385999771,0.43055333135429535,0.6793704291339964,Yes,Holiday,4,76,0,64,Winter,0.7,0,-0.3,760,0.9
311,20/03/2018,-7.5,0.8002709592692554,0.4414244417566806,0.20232306304387748,0.9697357947006822,0.24049602635204792,0.6106243815738708,0.7190438326825891,0.4984284458252342,0.7792625015135854,Yes,No Holiday,6,43,0,235,Spring,0,0,3.9,2000,3.4
312,21/02/2018,-10,0.8765548670198768,0.17412137961946428,0.5284599910955876,0.3528378834016621,0.1931486411485821,0.8122934263665229,0.47237248152786543,0.5789202064601976,0.5981129740830511,Yes,No Holiday,22,55,0,299,Winter,0,0,-2.2,2000,1.4
313,03/07/2018,22.8,0.704547461355105,0.8614308163523674,0.38942145789042115,0.07550301472656429,0.8622440360486507,0.5542071387171745,0.7463964058689178,0.6459932779233857,0.8730381596833467,Yes,No Holiday,0,98,0.5,349,Summer,0,0,23.2,927,0.2
314,18/09/2018,13.8,0.9930978824850172,0.5527120975311846,0.03544684709049761,0.5489252537954599,0.5429402939043939,0.16686169081367552,0.47231373850395125,0.1659784806907609,0.45996054518036544,No,No Holiday,5,77,0,0,Autumn,0,0,17.9,1658,0.5
315,26/06/2018,19.9,0.36824462399818003,0.5073564855847508,0.19601464248262346,0.8512793511617929,0.19297771924175322,0.012867719866335392,0.22965415616092655,0.2884098500146274,0.8586044695694,Yes,No Holiday,11,97,16,11,Summer,0,0.09,20.4,129,1.4
316,31/01/2018,-5.9,0.41811184119433165,0.8389844244811684,0.7651688191108406,0.41925558540970087,0.36055602855049074,0.9327366859652102,0.4242253459955348,0.4522265730065328,0.42378912726417184,Yes,No Holiday,7,83,0,124,Winter,3.5,0,-3.5,953,1.6
317,30/11/2018,-7.8,0.6573940685484558,0.26298520527780056,0.10441723302938044,0.5463695144280791,0.7159137651324272,0.29623373690992594,0.5141014696908462,0.7630936971536596,0.9353425630833954,Yes,No Holiday,9,57,0,809,Autumn,0,0.45,-0.4,1270,0.6
318,17/11/2018,-6.4,0.34360010363161564,0.0307918437756598,0.0025498063769191504,0.6507696257904172,0.5520646325312555,0.47634794004261494,0.7015945304020164,0.43610064023482525,0.0966468844562769,Yes,No Holiday,9,53,0,644,Autumn,0,0.62,2.2,1595,0.5
319,13/01/2018,-9.1,0.32426920416764915,0.02233132580295205,0.9504348726477474,0.04054827126674354,0.2272257748991251,0.03125692461617291,0.3017859363789145,0.4157215899566065,0.22692845156416297,Yes,No Holiday,12,66,0.2,174,Winter,0.4,0.45,-3.7,1140,1.1
320,07/02/2018,-22.1,0.2012800716329366,0.15755822253413498,0.579357918119058,0.7885864821728319,0.9472850481979549,0.8570421410258859,0.7404804035005738,0.5474721039902699,0.04111429490149021,Yes,No Holiday,15,20,0,221,Winter,0,1.87,-2.1,1961,2.3
321,06/07/2018,16.5,0.6499800570309162,0.515098218107596,0.23886862653307617,0.01644325884990394,0.13446039822883904,0.19213820644654334,0.31231696990256824,0.7406384688498275,0.506650410592556,Yes,No Holiday,16,54,0,1635,Summer,0,1.24,26.6,2000,2.3
322,07/04/2018,-13.2,0.583315861877054,0.34198143193498254,0.0937620282638818,0.5246501048095524,0.7638132213614881,0.23748388676904142,0.5654254857130728,0.26870386917357664,0.493552329717204,Yes,No Holiday,11,26,0,553,Spring,0,1.55,4.7,1927,4.8
323,28/01/2018,-20.4,0.9299681892152876,0.5690980767831206,0.5630864202976227,0.9911592248827219,0.13522670487873256,0.8603018850553781,0.4980412247742184,0.45436468675110797,0.8774880028795451,Yes,No Holiday,19,31,0,134,Winter,0,0,-6,2000,3.6
324,21/12/2017,-4.2,0.8274540822021663,0.5133003685623407,0.23650412005372345,0.1709214576985687,0.6869631474837661,0.40664148167707026,0.6525541422851857,0.35837266119620403,0.9488155788276345,Yes,No Holiday,20,72,0,288,Winter,0.8,0,0.2,990,0.7
325,08/08/2018,24.6,0.9946111761964858,0.9066845129709691,0.5382565599866211,0.1752217374742031,0.5124914573971182,0.3031731394585222,0.5387635378028298,0.48775023028603776,0.4883116902783513,Yes,No Holiday,6,84,0,614,Summer,0,0.01,27.6,1123,1.2
326,28/03/2018,6.4,0.7287103838752955,0.38778447918593884,0.22989476285874844,0.32085204659961164,0.04173618974164128,0.8142653757240623,0.4998359459630489,0.6839814888994112,0.43565668165683746,Yes,No Holiday,8,77,0,1353,Spring,0,0.37,10.3,341,0.7
327,05/01/2018,-13.6,0.27927572815679014,0.6065604768227786,0.5282146530225873,0.23339827870950103,0.10182422958314419,0.25631379848346114,0.4977019670071351,0.39471731857105574,0.6785914055071771,Yes,No Holiday,1,51,0,170,Winter,0,0,-5.1,1550,1.5
328,01/03/2018,-3.2,0.6117977253161371,0.9758446628693491,0.8635043783579022,0.7775151636451483,0.5521495719440281,0.5617256453260779,0.238452532928076,0.3365821532121647,0.3781851588282734,Yes,Holiday,9,78,0,160,Spring,0,0.09,0.1,615,4.9
329,01/06/2018,12.7,0.7605152525939047,0.046684928238391876,0.9530249116942286,0.16674393438734114,0.4804815261159092,0.02981569617986679,0.5918575760672412,0.5691474916263921,0.4879600778222084,Yes,No Holiday,1,65,0,776,Summer,0,0,19.5,1662,0.4
330,23/09/2018,5.3,0.35329959308728576,0.9646725198253989,0.7762976693920791,0.9931465878617018,0.8966762362979352,0.801778411725536,0.7601463968459432,0.5135528513917851,0.34486818383447826,Yes,Holiday,16,29,0,1502,Autumn,0,1.73,24.6,1988,4
331,28/10/2018,-1.5,0.609382362337783,0.10489968047477305,0.9674333869479597,0.18910163594409823,0.02720297663472593,0.06108149909414351,0.4279223327310237,0.5177954409593193,0.45851656701415777,Yes,No Holiday,1,55,0,531,Autumn,0,0,6.9,2000,1.8
332,23/12/2017,1.9,0.3131571526173502,0.013151564169675112,0.975379342213273,0.6710597143974155,0.13529226183891296,0.45730820088647306,0.24125737029437547,0.6719895431530564,0.8050404950045049,Yes,No Holiday,17,67,0,453,Winter,0,0.11,7.7,264,0.9
333,01/03/2018,-8.3,0.8478213765192777,0.8905584309250116,0.3914369186386466,0.6918566431850195,0.10841516638174653,0.025280026951804757,0.3043937527509299,0.5871647102026557,0.6539223326835781,Yes,Holiday,10,53,0,191,Spring,0,1.12,0.1,1022,5.3
334,20/12/2017,-5.6,0.9572335011325777,0.9988806073088199,0.6157018507365137,0.565534858731553,0.8081064207945019,0.3935791051480919,0.2681710821241984,0.19373514378352025,0.658340557012707,Yes,No Holiday,17,70,0,237,Winter,2.2,0.02,-0.9,299,1.1
335,15/04/2018,2.7,0.8464706228114665,0.6463589163031429,0.9509627271909267,0.8967722619418055,0.9855816483031958,0.0535976632963866,0.5371786732657363,0.4689552524748832,0.9693591219838709,Yes,No Holiday,22,65,0,620,Spring,0,0,9,1953,1.7
336,03/10/2018,9.9,0.028800625586882234,0.32701456523500383,0.7521893726661801,0.6653169994242489,0.7386075663380325,0.5888228311669081,0.4862322132341222,0.6506170655221454,0.48161718039773405,Yes,Holiday,0,74,0,1040,Autumn,0,0,14.5,2000,0.4
337,14/11/2018,2.4,0.3559220749884844,0.4851874625310302,0.20154392113909125,0.010595218278467655,0.7493824996054173,0.2209327989257872,0.5867560524757914,0.5717260005790226,0.1083821696229279,Yes,No Holiday,12,45,0,963,Autumn,0,1.86,14.2,1531,0.9
338,14/09/2018,16.3,0.24904392985627055,0.9374481840059161,0.4548253093380481,0.39620171673595905,0.16428917576558888,0.721625660546124,0.5279746462865047,0.6945592166034437,0.8756050625815988,Yes,No Holiday,9,69,0,1201,Autumn,0,0.61,22.3,2000,1.3
339,09/10/2018,3.9,0.685884544858709,0.6309030831325799,0.6111356513574719,0.23276697448454797,0.6976939681917429,0.9604595825076103,0.4702060394202595,0.43938397035257626,0.7053038014564663,No,Holiday,1,58,0,0,Autumn,0,0,12,2000,0.7
340,04/07/2018,21.3,0.7382884791586548,0.5643754857592285,0.535147265996784,0.8217653431929648,0.5107120720203966,0.0989543255418539,0.5366737878687604,0.6454570942160343,0.3202595997136086,Yes,No Holiday,11,60,0,941,Summer,0,2.61,30,1861,2.3
341,19/12/2017,-16.7,0.8913377868011594,0.15226226905360818,0.5955423135310411,0.5476756980642676,0.12853239593096077,0.9517406935337931,0.5460241581758767,0.27630832117468884,0.52646927209571,Yes,No Holiday,11,35,0,174,Winter,2.5,0.87,-3.5,1742,2.2
342,30/01/2018,-19,0.9530506504233927,0.3337132490705699,0.10348559194244444,0.745554463006556,0.049128342187032104,0.17715632356703281,0.5297522401272317,0.13865506331493083,0.7602617084048688,Yes,No Holiday,5,53,0,47,Winter,0,0,-11.3,1979,1.6
343,03/04/2018,10.9,0.8769614524208009,0.47275945893488824,0.43386815092526376,0.4961887551471591,0.0511580363381654,0.5251976202707738,0.6577865933926389,0.6644938729351056,0.5294575875159353,Yes,No Holiday,17,57,0,1436,Spring,0,0.54,19.7,1302,2.6
344,09/08/2018,24.4,0.32277042395435274,0.4398131223861128,0.3337639521341771,0.2881937047932297,0.9600962453987449,0.12031086534261703,0.5401246694225544,0.4064325721366379,0.7444205947685987,Yes,No Holiday,5,82,0,292,Summer,0,0,27.8,1599,1
345,21/03/2018,-9.7,0.43450609408318996,0.332328841323033,0.1911167697981,0.24330091825686395,0.8455604363698512,0.6325677155982703,0.48900436254277907,0.46658917221043233,0.7767392410896719,Yes,No Holiday,9,40,0,614,Spring,0,0.41,2.5,2000,1.9
346,31/10/2018,0.3,0.6243854050990194,0.08353209006600082,0.6784420011099428,0.1484673407394439,0.06376263708807528,0.19852228532545269,0.5335213033029043,0.47959879441313413,0.3737224373035133,Yes,No Holiday,3,69,0,227,Autumn,0,0,5.6,2000,0.1
347,18/08/2018,11.4,0.5889366283081472,0.8213316022884101,0.8031502752564847,0.46893447916954756,0.12238286784850061,0.16304035251960158,0.7400919487115412,0.3532487726480726,0.37413623998872936,Yes,No Holiday,11,35,0,857,Summer,0,2.82,28.4,2000,1.6
348,01/05/2018,15.6,0.7580169439315796,0.035810183035209775,0.8104135545436293,0.29235365497879684,0.41681685973890126,0.3363653370179236,0.359330923559775,0.5873249340467933,0.23820978845469654,Yes,Holiday,12,67,0,1315,Spring,0,0.81,22.1,462,2.7
349,18/03/2018,-2.2,0.6446019266732037,0.2721924234647304,3.3556949347257614e-4,0.9914434666279703,0.35752151370979846,0.42736682877875865,0.6249327829922212,0.3403712190760181,0.3029831887688488,Yes,No Holiday,0,56,0,407,Spring,0,0,5.9,1019,1.1
350,30/11/2018,-6.2,0.18733447743579745,0.33665609057061374,0.43859040015377104,0.38265846646390855,0.554903777083382,0.723595101153478,0.5286609214690103,0.586172980040411,0.5425650565885007,Yes,No Holiday,11,43,0,642,Autumn,0,1.38,5.3,1177,1.8
351,11/02/2018,-22,0.16057782527059317,0.8051823871210217,0.5489847143180668,0.5681042866781354,0.3505050418898463,0.06259267241694033,0.4973910235331707,0.4849183469158602,0.27685781731270254,Yes,No Holiday,11,25,0,155,Winter,0,1.75,-5,1853,3.2
352,18/04/2018,-1.1,0.16738871135748923,0.425178459379822,0.9773772563785315,0.9340274247806519,0.9104875808116049,0.5693764155730605,0.4173267154210059,0.5628223241472038,0.5795444939285517,Yes,No Holiday,22,42,0,1003,Spring,0,0,11.3,1189,1.6
353,07/01/2018,-13.2,0.9955883016809821,0.4599891914986074,0.03235929808579385,0.24164988240227103,0.11745773255825043,0.5822078343480825,0.6103423544328347,0.3392754694990348,0.4983627744950354,Yes,No Holiday,0,48,0,192,Winter,0,0,-3.8,1574,0.7
354,07/04/2018,-1.2,0.5292722887825221,0.28445198433473706,0.0770406152587384,0.7467584612313658,0.9168522378895432,0.025183081161230803,0.510746289082297,0.46253894640673865,0.5685480013489723,Yes,No Holiday,3,82,0.1,122,Spring,0,0,1.5,372,3.5
355,15/03/2018,12.2,0.14513415261171758,0.3568423087708652,0.6801620044279844,0.18777140555903316,0.5946992230601609,0.2113864452112466,0.579684930879001,0.42892608825324297,0.3497694556135684,Yes,No Holiday,13,97,0,269,Spring,0,0.23,12.7,467,2.6
356,13/08/2018,25.5,0.29298636596649885,0.8802799815312028,0.8240188986528665,0.4535505298990756,0.4719226402230561,0.4907435020431876,0.4524899646757109,0.18814420939148335,0.04444275354035199,Yes,No Holiday,3,88,0,196,Summer,0,0,27.7,833,0.5
357,20/02/2018,-18.8,0.18095494038425386,0.9584564799442887,0.5051058318931609,0.8556800209917128,0.5640140117611736,0.918907733168453,0.4904899312453041,0.37930982598601104,0.47118379967287183,Yes,No Holiday,21,21,0,415,Winter,0,0,1.1,2000,1.6
358,10/12/2017,-12.3,0.7867887176107615,0.7748593762516975,0.3687058943323791,0.7362574555445462,0.14631398511119187,0.249083599075675,0.5997256152041903,0.4381614702045951,0.9308991192374378,Yes,No Holiday,23,43,0,148,Winter,0,0,-1.4,2000,4.3
359,09/09/2018,10.8,0.5197634587530047,0.0029063213150948286,0.8197093836497515,0.03831713413819671,0.8630043650045991,0.34585359948687255,0.5196538601839654,0.6318975930459385,0.35578285646624863,Yes,No Holiday,12,39,0,1220,Autumn,0,2.89,25.9,1950,1.2
360,02/04/2018,11.2,0.37995932484045625,0.4977551423944533,0.01355988159775734,0.4614981426857412,0.7711193137802184,0.3444628247525543,0.6763801093540505,0.5704565822851557,0.7539090956561267,Yes,No Holiday,8,75,0,1469,Spring,0,0.11,15.7,804,1.1
361,25/08/2018,20,0.2669788396451622,0.48066059523262084,0.7911518521141261,0.6855151820927858,0.4771980994846672,0.8455811275634915,0.41695075680112464,0.5624005412733051,0.2898927447386086,Yes,No Holiday,8,78,0,721,Summer,0,0.34,24.1,1133,2
362,04/08/2018,23.9,0.21313019818626344,0.26902971137315035,0.7111710926983505,0.15489938855171204,0.8548964483197778,0.5536614209413528,0.42834882570856564,0.49883972856534026,0.889534957241267,Yes,No Holiday,23,78,0,1155,Summer,0,0,28.2,1678,2.5
363,07/04/2018,-4.9,0.7497972135897726,0.3183832187205553,0.40153114637359977,0.3232063122559339,0.03255151608027518,0.8061444321647286,0.3729086564302059,0.6491178124359464,0.3068820589687675,Yes,No Holiday,5,62,0,57,Spring,0,0,1.6,1372,4.9
364,02/11/2018,1.7,0.24333440233021975,0.37845056620426476,0.41655233851633966,0.6178138651885092,0.17692890507169068,0.5729641746729612,0.5330906023797419,0.5163241814909985,0.3355967637617141,Yes,No Holiday,13,37,0,1130,Autumn,0,2.12,16.5,1400,1.2
365,02/02/2018,-14.5,0.28895166725851595,0.5652966208290309,0.6652766077313572,0.3018238067161292,0.32512305676937103,0.8998604735825211,0.4060598655625343,0.5549395065526112,0.7725354747381061,Yes,No Holiday,14,26,0,293,Winter,0,1.16,3.2,1499,2.2
366,21/12/2017,-4.8,0.8473744913935661,0.8877106592990458,0.3142208559438586,0.6678959641139954,0.8031366379000247,0.5646923258900642,0.4527975581294181,0.6698478116184645,0.21816968824714422,Yes,No Holiday,4,91,0,58,Winter,2.2,0,-3.6,241,1.2
367,02/01/2018,-8.7,0.5656386672053486,0.9578125523403287,0.23959953663870692,0.49586932617239654,0.008948154281824827,0.5690578045323491,0.41455447513338406,0.3974775908694996,0.22149528446607292,Yes,No Holiday,3,62,0,41,Winter,0,0,-2.5,1626,0.4
368,14/07/2018,20.9,0.050031139981001616,0.14206373831257224,0.4795889297965914,0.17878787708468735,0.738808072404936,0.10766097041778266,0.3734285075402568,0.82024633374795,0.9716301634907722,Yes,No Holiday,18,55,0,1624,Summer,0,1.05,31.1,1897,2.2
369,14/05/2018,15.4,0.5035894273314625,0.21390386763960123,0.41797175258398056,0.6852384344674647,0.7480659885331988,0.2171276486478746,0.6604995986486917,0.529219497876973,0.8186849413905293,Yes,No Holiday,15,59,0,1171,Spring,0,2.24,24,353,1.6
370,17/11/2018,-0.4,0.26208741404116154,0.7956665756646544,0.648477376671508,0.20683068013750017,0.7419483598787338,0.3695134853478521,0.4025031673962396,0.3812199668268568,0.5254582883790135,Yes,No Holiday,1,76,0,597,Autumn,0,0,3.4,909,0.5
371,24/02/2018,-0.6,0.6863212862517685,0.3049753305967897,0.0431378073990345,0.5138136520981789,0.7710022437386215,0.716509199468419,0.49228112673217306,0.30535525178812734,0.6782448214944452,Yes,No Holiday,5,84,0,58,Winter,0,0,1.8,214,2.7
372,24/12/2017,2.3,0.923587802099064,0.7762576539535075,0.5127113240305334,0.40157261304557323,0.8741935503203422,0.7831399904098362,0.6133210306704973,0.3951764669790928,0.04016264132224023,Yes,Holiday,4,82,0,79,Winter,0,0,5.2,189,0.7
373,29/07/2018,18.4,0.7996284442488104,0.28942621778696775,0.09274754137732089,0.6037499406374991,0.39585914579220116,0.9262290978804231,0.762450772257294,0.6374014784709422,0.4931671430822462,Yes,No Holiday,19,39,0,1486,Summer,0,0.58,34.4,2000,1.2
374,23/01/2018,-26.9,0.4774643653072417,0.2796439225785434,0.624019906623289,0.5164577588438988,0.10840846202336252,0.6335241198539734,0.585747841354851,0.41847391874636847,0.7245001536794007,Yes,No Holiday,11,27,0,184,Winter,1,0.94,-11.7,1935,4
375,07/02/2018,-15.5,0.5938239267561585,0.7960792512167245,0.1748960018157959,0.8981947982683778,0.9391200887039304,0.5712219444103539,0.49145836528968134,0.4536150349732528,0.7908425063360482,Yes,No Holiday,21,48,0,223,Winter,0,0,-6.3,1965,2.2
376,18/06/2018,12.4,0.6057610027492046,0.8801939114928246,0.37680999911390245,0.04218755941838026,0.8207566812634468,0.9137278418056667,0.3050776074148293,0.6985764422366117,0.7078634721692652,Yes,No Holiday,19,38,0,1557,Summer,0,0.63,28.1,2000,2.6
377,16/10/2018,3.6,0.29837407264858484,0.34327706322073936,0.6021812518592924,0.38478348031640053,0.7794533707201481,0.356798336841166,0.3252275966939928,0.6204397544406044,0.43285679863765836,Yes,No Holiday,8,63,0,2134,Autumn,0,0.19,10.4,1367,0.6
378,02/02/2018,-14.2,0.7284844343084842,0.4997308172751218,0.6486572534777224,0.11221614433452487,0.8662304498720914,0.11434400570578873,0.5602744405819303,0.6423748915928386,0.28349757054820657,Yes,No Holiday,11,37,0,234,Winter,0,0.91,-1.4,1317,1
379,07/10/2018,6.8,0.6892507986631244,0.38688749819993973,0.8812123597599566,0.7419446958228946,0.15233586449176073,0.6321754427626729,0.6265576932367041,0.7205219659610604,0.7071610449347645,Yes,No Holiday,14,42,0,1987,Autumn,0,1.87,20.2,1832,2.8
380,23/03/2018,-7.1,0.2858249822165817,0.5591771162580699,0.2820825001690537,0.3683562488295138,0.2168564503081143,0.45094542275182903,0.698375778988319,0.47779095544676803,0.11467016558162868,Yes,No Holiday,17,27,0,1108,Spring,0,1.19,11.2,1585,3.5
381,10/12/2017,-8.1,0.42645487072877586,0.6600270650815219,0.016668786760419607,0.29071370465680957,0.8986482168547809,0.8499120625201613,0.5072580514146033,0.4651212585330979,0.8700907358434051,Yes,No Holiday,0,55,0,326,Winter,0,0,-0.2,1629,1
382,15/04/2018,2,0.7741108506452292,0.18465206935070455,0.17989120492711663,0.08610868616960943,0.023827900644391775,0.09039870882406831,0.4449603034984214,0.8391690381108394,0.20090897707268596,Yes,No Holiday,13,46,0,1229,Spring,0,2.71,13.5,1325,3.4
383,14/02/2018,-8.1,0.5370139172300696,0.7005402853246778,0.1538085697684437,0.6060521020554006,0.25017515919171274,0.6907038171775639,0.33948416408380205,0.5048496904366022,0.8821250451728702,Yes,No Holiday,17,34,0,484,Winter,0,0.42,6.6,1300,2.8
384,01/01/2018,-14.7,0.5163183661643416,0.4995919924695045,0.7820768461097032,0.6634523102547973,0.4671898081433028,0.6323711143340915,0.5575486864032135,0.42203022326922457,0.8556099326815456,Yes,Holiday,1,41,0,230,Winter,0,0,-3.3,2000,0.7
385,18/03/2018,-2.9,0.5548255005851388,0.15687480405904353,0.35029740375466645,0.5833776267245412,0.3978433038573712,0.6103031567763537,0.5057404790469446,0.4906181310414565,0.07613245095126331,Yes,No Holiday,6,54,0,73,Spring,0,0,5.7,1208,1.7
386,15/09/2018,19.2,0.36557712545618415,0.2073942602146417,0.8354149323422462,0.24940645322203636,0.4283105463255197,0.6655479492619634,0.5829483319259741,0.39699617136366905,0.7476589346770197,Yes,No Holiday,22,79,0,1566,Autumn,0,0,23.1,1891,0.6
387,09/11/2018,7.8,0.14745411137118936,0.013954969588667154,0.3232181139755994,0.8034785098861903,0.6650687928777188,0.5269822899717838,0.02519660918440359,0.3268372644607523,0.5167552540078759,No,No Holiday,3,82,0.5,0,Autumn,0,0,10.8,1712,2.8
388,30/03/2018,-2,0.7852689828723669,0.3612676670309156,0.9591641647275537,0.2072367058135569,0.5537953060120344,0.1387028764002025,0.2996597202975781,0.6263327043680338,0.22267543245106936,Yes,No Holiday,10,29,0,583,Spring,0,1.79,16,1708,1.4
389,26/07/2018,23.6,0.0919065058697015,0.5868687839247286,0.30611013644374907,0.44008491234853864,0.18008200684562325,0.5204858025535941,0.6346817261793578,0.6121365120782836,0.36913571902550757,Yes,No Holiday,1,79,0,718,Summer,0,0,27.6,1261,1
390,10/01/2018,-21.2,0.6508405930362642,0.14795285486616194,0.13248808216303587,0.870322909206152,0.6423781455960125,0.5996653225738555,0.7755262493205678,0.4339417954715701,0.41247102292254567,Yes,No Holiday,19,35,0,259,Winter,0,0,-8.5,2000,2.9
391,18/02/2018,-14.2,0.26101163728162646,0.8874908450525254,0.14542754995636642,0.24500737292692065,0.40818288642913103,0.13530473108403385,0.4846956316114995,0.5240775515199166,0.614933904260397,Yes,No Holiday,19,30,0,238,Winter,0,0,1.5,2000,2.6
392,16/03/2018,1.9,0.7690922729671001,0.41251325653865933,0.56198211456649,0.7098810814786702,0.5465394055936486,0.8835459426045418,0.6602069362769261,0.37274177654186,0.2424253977369517,Yes,No Holiday,2,72,0,178,Spring,0,0,6.7,2000,2.1
393,04/07/2018,20.4,0.02270536939613521,0.661709934938699,0.39320975728332996,0.6318890391848981,0.5156995870638639,0.07286657160148025,0.6043037896531299,0.44619358212201277,0.3032855794299394,Yes,No Holiday,20,67,0,2415,Summer,0,0.06,27.1,1949,2.9
394,10/02/2018,-1.8,0.44142171717248857,0.678095979616046,0.6933701671659946,0.2449007765389979,0.6642112783156335,0.3412866366561502,0.5378771144944786,0.5178361578643872,0.044298487016931176,Yes,No Holiday,9,78,0,222,Winter,0,0.17,1.6,260,2
395,21/10/2018,3.3,0.30798041517846286,0.9498164320830256,0.5287104418966919,0.8806239012628794,0.5806833251845092,0.28001633007079363,0.6699360996503186,0.5606574407032515,0.986825251718983,Yes,No Holiday,19,46,0,1464,Autumn,0,0,14.9,1455,1.4
396,22/12/2017,1,0.3251741274725646,0.29412331338971853,0.22555503086186945,0.5900223425123841,0.6001680851913989,0.1651479669380933,0.3850373129278307,0.5849304308256952,0.2341686098370701,Yes,Holiday,22,70,0,314,Winter,0,0,6.1,806,2.7
397,21/01/2018,-16.5,0.8478836668655276,0.07415161351673305,0.9370286727789789,0.48373729758895934,0.9697789864148945,0.9945201177615672,0.47968358125538535,0.562260457290634,0.7806866008322686,Yes,No Holiday,20,27,0,258,Winter,0,0,0.3,2000,0.4
398,18/02/2018,-14.5,0.8464413692709059,0.7868365687318146,0.9376504451502115,0.7587501551024616,0.2927158731035888,0.06771376659162343,0.42623067256839,0.632637352479899,0.32824581023305655,Yes,No Holiday,21,32,0,226,Winter,0,0,0.2,1951,1.1
